customer_id,purchase_date,product_category,product_price,quantity,total_purchase_amount,payment_method,age,returns,customer_name,gender,churn,purchase_year,purchase_month,purchase_quarter,purchase_day,purchase_hour
44809,2022-08-29T01:49:09Z,Clothing,238,1,1548,Crypto,30,0,David Vincent,Male,0,2022,8,3,Mon,1
44809,2020-03-21T15:39:29Z,Clothing,209,1,4516,Credit Card,30,0,David Vincent,Male,0,2020,3,1,Sat,15
6163,2020-09-21T22:01:52Z,Home,424,3,544,Credit Card,30,0,Jennifer Klein,Male,0,2020,9,3,Mon,22
6163,2022-06-30T18:37:47Z,Clothing,36,2,3736,Cash,30,1,Jennifer Klein,Male,0,2022,6,2,Thu,18
6163,2023-02-04T11:49:39Z,Books,488,2,647,Cash,30,0,Jennifer Klein,Male,0,2023,2,1,Sat,11
6163,2022-03-01T12:33:16Z,Books,25,3,4216,Paypal,30,0,Jennifer Klein,Male,0,2022,3,1,Tue,12
6163,2023-04-25T10:29:26Z,Books,155,1,1861,Paypal,30,0,Jennifer Klein,Male,0,2023,4,2,Tue,10
2919,2022-11-23T08:01:54Z,Books,214,4,2023,Paypal,39,0,Brian Ward,Male,0,2022,11,4,Wed,8
2919,2021-11-05T19:51:49Z,Books,493,1,4682,Credit Card,39,0,Brian Ward,Male,0,2021,11,4,Fri,19
2919,2020-01-31T12:11:11Z,Home,291,3,4768,Paypal,39,0,Brian Ward,Male,0,2020,1,1,Fri,12
2919,2023-01-01T18:37:26Z,Books,315,1,1974,Paypal,39,1,Brian Ward,Male,0,2023,1,1,Sun,18
2919,2020-04-04T03:45:02Z,Home,435,1,3254,Cash,39,1,Brian Ward,Male,0,2020,4,2,Sat,3
2919,2022-08-28T06:12:54Z,Books,430,3,1777,Paypal,39,0,Brian Ward,Male,0,2022,8,3,Sun,6
2919,2021-12-02T05:29:52Z,Books,209,4,4527,Credit Card,39,1,Brian Ward,Male,0,2021,12,4,Thu,5
2919,2021-10-23T12:16:16Z,Books,381,1,1903,Credit Card,39,0,Brian Ward,Male,0,2021,10,4,Sat,12
2919,2020-07-02T17:27:05Z,Books,333,3,4851,Paypal,39,0,Brian Ward,Male,0,2020,7,3,Thu,17
2919,2021-08-20T12:58:24Z,Clothing,140,2,2268,Cash,39,0,Brian Ward,Male,0,2021,8,3,Fri,12
33320,2022-05-17T08:08:11Z,Home,450,3,4899,Credit Card,21,0,Laura Vance,Male,1,2022,5,2,Tue,8
33320,2021-06-07T12:22:41Z,Electronics,495,5,2153,Paypal,21,1,Laura Vance,Male,1,2021,6,2,Mon,12
33320,2022-09-13T08:28:12Z,Books,87,5,3926,Paypal,21,0,Laura Vance,Male,1,2022,9,3,Tue,8
33320,2020-03-31T00:48:25Z,Clothing,224,1,1108,Credit Card,21,1,Laura Vance,Male,1,2020,3,1,Tue,0
33320,2020-07-05T19:40:21Z,Books,480,1,2993,Credit Card,21,0,Laura Vance,Male,1,2020,7,3,Sun,19
33320,2020-09-20T18:23:11Z,Books,380,3,2878,Paypal,21,1,Laura Vance,Male,1,2020,9,3,Sun,18
33320,2023-07-31T21:39:43Z,Clothing,205,5,442,Credit Card,21,0,Laura Vance,Male,1,2023,7,3,Mon,21
33320,2021-12-30T23:46:34Z,Electronics,296,5,1255,Crypto,21,1,Laura Vance,Male,1,2021,12,4,Thu,23
33320,2021-06-12T22:22:01Z,Clothing,421,4,661,Credit Card,21,1,Laura Vance,Male,1,2021,6,2,Sat,22
33320,2020-05-26T10:08:41Z,Home,420,2,634,Credit Card,21,1,Laura Vance,Male,1,2020,5,2,Tue,10
19284,2023-06-19T16:19:04Z,Clothing,269,4,922,Credit Card,59,0,Lindsey Stewart,Female,0,2023,6,2,Mon,16
19284,2022-04-16T07:48:50Z,Books,261,4,3193,Cash,59,1,Lindsey Stewart,Female,0,2022,4,2,Sat,7
19284,2022-01-14T14:39:41Z,Clothing,255,2,4548,Cash,59,0,Lindsey Stewart,Female,0,2022,1,1,Fri,14
19284,2021-05-06T06:25:24Z,Books,346,3,2667,Credit Card,59,1,Lindsey Stewart,Female,0,2021,5,2,Thu,6
19284,2022-07-02T05:53:02Z,Clothing,354,4,4623,Credit Card,59,0,Lindsey Stewart,Female,0,2022,7,3,Sat,5
38226,2020-02-12T07:00:13Z,Electronics,311,3,3750,Credit Card,46,0,Edward Mejia,Female,0,2020,2,1,Wed,7
38226,2021-02-22T18:39:43Z,Clothing,493,5,2214,Crypto,46,1,Edward Mejia,Female,0,2021,2,1,Mon,18
38226,2020-07-06T01:22:45Z,Clothing,443,5,2729,Paypal,46,0,Edward Mejia,Female,0,2020,7,3,Mon,1
38226,2021-09-22T19:38:27Z,Clothing,468,3,4398,Cash,46,1,Edward Mejia,Female,0,2021,9,3,Wed,19
38226,2021-06-19T00:48:08Z,Books,253,2,3034,Paypal,46,1,Edward Mejia,Female,0,2021,6,2,Sat,0
38226,2021-11-30T06:57:14Z,Clothing,318,1,279,Credit Card,46,1,Edward Mejia,Female,0,2021,11,4,Tue,6
7547,2021-12-03T00:52:57Z,Home,404,3,1913,Paypal,43,0,Christina Miller,Male,0,2021,12,4,Fri,0
7547,2020-02-26T00:34:55Z,Electronics,103,4,4895,Paypal,43,1,Christina Miller,Male,0,2020,2,1,Wed,0
7547,2023-03-02T04:57:36Z,Electronics,49,1,4400,Paypal,43,0,Christina Miller,Male,0,2023,3,1,Thu,4
7547,2020-02-19T18:00:15Z,Home,428,4,1427,Paypal,43,1,Christina Miller,Male,0,2020,2,1,Wed,18
7547,2023-01-14T20:57:43Z,Clothing,376,5,289,Credit Card,43,1,Christina Miller,Male,0,2023,1,1,Sat,20
7547,2020-05-23T16:06:21Z,Electronics,122,1,5008,Credit Card,43,0,Christina Miller,Male,0,2020,5,2,Sat,16
7547,2022-04-29T06:03:45Z,Home,442,5,2206,Paypal,43,1,Christina Miller,Male,0,2022,4,2,Fri,6
7547,2021-04-20T04:26:16Z,Home,314,5,3146,Credit Card,43,0,Christina Miller,Male,0,2021,4,2,Tue,4
7547,2021-12-11T20:06:56Z,Home,409,1,2122,Credit Card,43,0,Christina Miller,Male,0,2021,12,4,Sat,20
18196,2022-10-13T04:34:26Z,Clothing,358,3,5080,Credit Card,37,1,Stacy Rowland,Male,0,2022,10,4,Thu,4
18196,2023-06-12T22:25:23Z,Home,182,5,936,Paypal,37,0,Stacy Rowland,Male,0,2023,6,2,Mon,22
18196,2022-03-05T10:44:44Z,Electronics,243,2,3453,Credit Card,37,1,Stacy Rowland,Male,0,2022,3,1,Sat,10
18196,2020-09-02T10:47:52Z,Books,185,4,3206,Credit Card,37,1,Stacy Rowland,Male,0,2020,9,3,Wed,10
18196,2023-05-24T21:33:56Z,Books,354,5,1366,Crypto,37,1,Stacy Rowland,Male,0,2023,5,2,Wed,21
18196,2023-07-10T15:42:19Z,Clothing,460,1,312,Credit Card,37,0,Stacy Rowland,Male,0,2023,7,3,Mon,15
14162,2020-04-08T13:24:47Z,Home,81,3,1761,Cash,34,1,Danielle Davis,Male,0,2020,4,2,Wed,13
14162,2020-12-13T16:16:19Z,Electronics,266,4,3875,Credit Card,34,1,Danielle Davis,Male,0,2020,12,4,Sun,16
14162,2023-02-03T23:53:45Z,Electronics,262,3,3768,Credit Card,34,0,Danielle Davis,Male,0,2023,2,1,Fri,23
14162,2022-06-14T06:18:55Z,Electronics,401,3,3669,Credit Card,34,0,Danielle Davis,Male,0,2022,6,2,Tue,6
14162,2020-03-24T12:14:01Z,Books,489,4,2681,Paypal,34,0,Danielle Davis,Male,0,2020,3,1,Tue,12
14162,2021-06-06T23:03:07Z,Books,371,2,2574,Credit Card,34,0,Danielle Davis,Male,0,2021,6,2,Sun,23
8626,2023-03-08T04:08:12Z,Clothing,41,3,4198,Crypto,22,1,Ralph Flores,Male,0,2023,3,1,Wed,4
8626,2020-09-08T16:04:23Z,Clothing,40,1,372,Credit Card,22,1,Ralph Flores,Male,0,2020,9,3,Tue,16
8626,2022-01-06T08:33:34Z,Clothing,33,3,2800,Credit Card,22,0,Ralph Flores,Male,0,2022,1,1,Thu,8
8626,2020-11-05T10:42:56Z,Books,451,4,3949,Crypto,22,0,Ralph Flores,Male,0,2020,11,4,Thu,10
8626,2023-07-06T10:07:27Z,Clothing,449,2,3482,Crypto,22,0,Ralph Flores,Male,0,2023,7,3,Thu,10
8626,2020-03-13T04:37:08Z,Books,498,5,367,Paypal,22,1,Ralph Flores,Male,0,2020,3,1,Fri,4
8626,2022-01-10T03:25:55Z,Clothing,74,3,4807,Paypal,22,0,Ralph Flores,Male,0,2022,1,1,Mon,3
8626,2021-06-02T03:00:03Z,Electronics,184,1,4651,Paypal,22,1,Ralph Flores,Male,0,2021,6,2,Wed,3
28501,2023-07-28T03:19:05Z,Clothing,209,3,572,Credit Card,35,1,Erin Campbell,Male,0,2023,7,3,Fri,3
28501,2020-11-12T19:40:20Z,Home,126,4,3953,Paypal,35,0,Erin Campbell,Male,0,2020,11,4,Thu,19
28501,2022-05-21T04:15:25Z,Books,164,4,2301,Cash,35,0,Erin Campbell,Male,0,2022,5,2,Sat,4
28501,2020-04-28T13:26:47Z,Books,301,4,4846,Paypal,35,1,Erin Campbell,Male,0,2020,4,2,Tue,13
28501,2021-02-02T06:31:22Z,Clothing,291,2,2721,Cash,35,0,Erin Campbell,Male,0,2021,2,1,Tue,6
28501,2020-07-12T14:14:25Z,Books,224,1,2688,Crypto,35,0,Erin Campbell,Male,0,2020,7,3,Sun,14
29635,2023-03-08T18:12:00Z,Clothing,477,3,3859,Paypal,30,1,Brandon Parrish,Male,0,2023,3,1,Wed,18
29635,2021-04-11T20:27:42Z,Books,318,2,2906,Cash,30,1,Brandon Parrish,Male,0,2021,4,2,Sun,20
29635,2021-03-22T20:41:41Z,Clothing,248,4,647,Cash,30,1,Brandon Parrish,Male,0,2021,3,1,Mon,20
29635,2020-12-31T19:35:54Z,Clothing,414,4,2622,Credit Card,30,1,Brandon Parrish,Male,0,2020,12,4,Thu,19
23422,2022-07-29T01:41:19Z,Home,382,4,4583,Credit Card,36,1,Matthew Brooks,Male,0,2022,7,3,Fri,1
23422,2023-06-18T07:43:39Z,Books,348,3,982,Paypal,36,0,Matthew Brooks,Male,0,2023,6,2,Sun,7
23422,2022-02-04T11:08:53Z,Clothing,303,4,4766,Cash,36,1,Matthew Brooks,Male,0,2022,2,1,Fri,11
23422,2020-11-17T05:05:58Z,Books,83,1,1420,Credit Card,36,0,Matthew Brooks,Male,0,2020,11,4,Tue,5
23422,2020-10-15T07:43:54Z,Electronics,298,1,3470,Credit Card,36,1,Matthew Brooks,Male,0,2020,10,4,Thu,7
23422,2021-01-05T01:54:10Z,Home,211,1,3174,Paypal,36,0,Matthew Brooks,Male,0,2021,1,1,Tue,1
23422,2023-02-10T17:48:12Z,Home,433,1,4837,Paypal,36,0,Matthew Brooks,Male,0,2023,2,1,Fri,17
23422,2021-04-12T05:22:02Z,Books,218,1,2466,Crypto,36,0,Matthew Brooks,Male,0,2021,4,2,Mon,5
23422,2021-03-18T12:39:31Z,Books,483,3,1675,Cash,36,0,Matthew Brooks,Male,0,2021,3,1,Thu,12
23422,2023-04-24T01:04:03Z,Electronics,261,1,1502,Credit Card,36,0,Matthew Brooks,Male,0,2023,4,2,Mon,1
46076,2023-03-09T20:20:27Z,Clothing,351,3,4933,Credit Card,38,1,Thomas Green,Male,0,2023,3,1,Thu,20
46076,2023-07-23T17:17:29Z,Clothing,131,1,600,Paypal,38,0,Thomas Green,Male,0,2023,7,3,Sun,17
46076,2020-05-30T15:01:32Z,Clothing,101,1,4148,Credit Card,38,1,Thomas Green,Male,0,2020,5,2,Sat,15
46076,2022-03-17T13:57:57Z,Clothing,311,2,3159,Credit Card,38,0,Thomas Green,Male,0,2022,3,1,Thu,13
46076,2022-03-12T08:25:29Z,Home,110,2,1942,Cash,38,0,Thomas Green,Male,0,2022,3,1,Sat,8
46076,2022-08-02T20:11:00Z,Books,216,2,1842,Credit Card,38,1,Thomas Green,Male,0,2022,8,3,Tue,20
46076,2020-10-21T10:21:25Z,Clothing,226,5,241,Credit Card,38,0,Thomas Green,Male,0,2020,10,4,Wed,10
46076,2020-07-19T21:05:31Z,Electronics,313,3,451,Credit Card,38,0,Thomas Green,Male,0,2020,7,3,Sun,21
13989,2020-07-31T13:26:50Z,Electronics,27,4,2238,Paypal,27,0,William Valdez,Female,1,2020,7,3,Fri,13
13989,2022-10-07T00:11:08Z,Electronics,303,3,1033,Credit Card,27,0,William Valdez,Female,1,2022,10,4,Fri,0
13989,2022-02-01T04:20:14Z,Home,15,2,2658,Paypal,27,1,William Valdez,Female,1,2022,2,1,Tue,4
13989,2020-07-10T19:04:20Z,Books,354,5,520,Cash,27,1,William Valdez,Female,1,2020,7,3,Fri,19
13989,2020-08-26T10:01:11Z,Electronics,412,5,4277,Crypto,27,0,William Valdez,Female,1,2020,8,3,Wed,10
32384,2020-12-05T23:50:10Z,Home,372,4,4510,Credit Card,66,1,Kristin Harper,Female,0,2020,12,4,Sat,23
32384,2020-12-21T08:09:42Z,Clothing,143,2,2415,Credit Card,66,1,Kristin Harper,Female,0,2020,12,4,Mon,8
32384,2022-10-25T18:48:51Z,Clothing,436,4,4310,Credit Card,66,1,Kristin Harper,Female,0,2022,10,4,Tue,18
32384,2022-03-22T21:13:21Z,Clothing,319,2,3526,Paypal,66,0,Kristin Harper,Female,0,2022,3,1,Tue,21
32384,2022-09-03T00:09:56Z,Books,229,2,2866,Credit Card,66,0,Kristin Harper,Female,0,2022,9,3,Sat,0
32384,2020-05-30T07:49:53Z,Books,172,2,2599,Cash,66,0,Kristin Harper,Female,0,2020,5,2,Sat,7
32384,2023-03-17T02:23:24Z,Clothing,401,3,2351,Paypal,66,0,Kristin Harper,Female,0,2023,3,1,Fri,2
32384,2022-10-18T16:52:24Z,Home,94,1,4773,Paypal,66,0,Kristin Harper,Female,0,2022,10,4,Tue,16
37881,2022-10-18T05:57:39Z,Home,21,5,3890,Paypal,52,0,Martin Mason MD,Female,0,2022,10,4,Tue,5
37881,2020-01-25T11:08:50Z,Electronics,460,2,1886,Crypto,52,0,Martin Mason MD,Female,0,2020,1,1,Sat,11
37881,2023-04-28T00:32:30Z,Books,200,4,749,Cash,52,1,Martin Mason MD,Female,0,2023,4,2,Fri,0
37881,2020-08-18T20:43:55Z,Clothing,149,1,1005,Credit Card,52,1,Martin Mason MD,Female,0,2020,8,3,Tue,20
37881,2023-06-01T19:31:58Z,Home,43,3,2906,Credit Card,52,1,Martin Mason MD,Female,0,2023,6,2,Thu,19
27922,2023-08-22T07:15:53Z,Books,278,5,443,Credit Card,47,1,Martin Roy,Male,0,2023,8,3,Tue,7
27922,2022-05-26T01:30:01Z,Electronics,67,5,477,Paypal,47,0,Martin Roy,Male,0,2022,5,2,Thu,1
27922,2021-02-05T09:34:50Z,Home,53,1,2614,Cash,47,1,Martin Roy,Male,0,2021,2,1,Fri,9
27922,2021-03-28T02:43:37Z,Electronics,365,4,460,Credit Card,47,0,Martin Roy,Male,0,2021,3,1,Sun,2
27922,2021-01-07T05:54:51Z,Clothing,389,4,2339,Paypal,47,0,Martin Roy,Male,0,2021,1,1,Thu,5
27922,2022-10-17T15:47:07Z,Home,493,3,3187,Credit Card,47,1,Martin Roy,Male,0,2022,10,4,Mon,15
35410,2021-09-06T01:17:34Z,Home,255,1,5149,Paypal,66,0,Jennifer Henderson,Male,0,2021,9,3,Mon,1
35410,2020-12-12T08:57:42Z,Clothing,79,2,2863,Credit Card,66,0,Jennifer Henderson,Male,0,2020,12,4,Sat,8
35410,2022-09-17T03:45:59Z,Home,458,3,713,Cash,66,0,Jennifer Henderson,Male,0,2022,9,3,Sat,3
35410,2022-11-10T13:15:10Z,Books,445,4,4188,Credit Card,66,1,Jennifer Henderson,Male,0,2022,11,4,Thu,13
35410,2021-06-16T20:44:46Z,Clothing,108,3,5246,Cash,66,1,Jennifer Henderson,Male,0,2021,6,2,Wed,20
35410,2022-12-18T03:51:54Z,Home,164,2,3820,Crypto,66,1,Jennifer Henderson,Male,0,2022,12,4,Sun,3
35410,2021-05-09T06:52:57Z,Home,34,1,2827,Cash,66,1,Jennifer Henderson,Male,0,2021,5,2,Sun,6
35410,2021-03-05T11:05:11Z,Books,162,4,1545,Paypal,66,1,Jennifer Henderson,Male,0,2021,3,1,Fri,11
14237,2022-10-26T22:29:46Z,Books,226,4,4110,Paypal,21,0,Yvette Rivas,Female,0,2022,10,4,Wed,22
14237,2021-08-10T09:27:23Z,Books,477,2,3082,Credit Card,21,0,Yvette Rivas,Female,0,2021,8,3,Tue,9
14237,2021-05-18T13:56:28Z,Electronics,114,2,4617,Credit Card,21,1,Yvette Rivas,Female,0,2021,5,2,Tue,13
14237,2023-08-18T07:57:45Z,Books,11,3,2590,Credit Card,21,1,Yvette Rivas,Female,0,2023,8,3,Fri,7
14237,2020-09-10T03:23:12Z,Home,415,1,3026,Paypal,21,1,Yvette Rivas,Female,0,2020,9,3,Thu,3
14237,2020-01-10T08:58:08Z,Clothing,253,3,571,Paypal,21,1,Yvette Rivas,Female,0,2020,1,1,Fri,8
14237,2023-08-09T04:52:22Z,Books,117,2,1893,Cash,21,1,Yvette Rivas,Female,0,2023,8,3,Wed,4
14237,2020-06-14T08:42:55Z,Books,144,1,4411,Credit Card,21,0,Yvette Rivas,Female,0,2020,6,2,Sun,8
14237,2021-06-17T01:05:50Z,Clothing,65,4,2872,Paypal,21,1,Yvette Rivas,Female,0,2021,6,2,Thu,1
40321,2022-02-08T11:07:08Z,Books,81,3,1947,Credit Card,22,1,Megan Wong,Male,0,2022,2,1,Tue,11
40321,2023-07-08T00:00:47Z,Books,143,2,2631,Paypal,22,1,Megan Wong,Male,0,2023,7,3,Sat,0
40321,2023-05-22T16:01:27Z,Home,56,4,1901,Credit Card,22,0,Megan Wong,Male,0,2023,5,2,Mon,16
40321,2023-07-25T01:32:26Z,Electronics,230,4,2645,Paypal,22,1,Megan Wong,Male,0,2023,7,3,Tue,1
40321,2022-04-15T18:47:36Z,Electronics,149,5,698,Credit Card,22,0,Megan Wong,Male,0,2022,4,2,Fri,18
35059,2023-01-06T01:41:44Z,Books,42,5,3450,Crypto,66,1,Timothy Osborne,Male,0,2023,1,1,Fri,1
35059,2020-02-01T02:00:31Z,Electronics,349,1,1847,Credit Card,66,0,Timothy Osborne,Male,0,2020,2,1,Sat,2
35059,2020-04-20T12:48:33Z,Books,381,5,2120,Credit Card,66,1,Timothy Osborne,Male,0,2020,4,2,Mon,12
35059,2021-03-30T15:33:44Z,Clothing,79,5,3295,Paypal,66,1,Timothy Osborne,Male,0,2021,3,1,Tue,15
35059,2022-09-07T03:10:26Z,Clothing,58,1,4919,Cash,66,0,Timothy Osborne,Male,0,2022,9,3,Wed,3
10461,2022-11-29T11:51:14Z,Home,62,1,4643,Credit Card,59,0,David Morris,Male,0,2022,11,4,Tue,11
10461,2020-02-02T17:46:04Z,Clothing,427,1,1455,Credit Card,59,1,David Morris,Male,0,2020,2,1,Sun,17
10461,2023-08-16T01:29:36Z,Clothing,82,5,3487,Paypal,59,0,David Morris,Male,0,2023,8,3,Wed,1
10461,2022-03-12T00:28:44Z,Books,37,3,4280,Paypal,59,1,David Morris,Male,0,2022,3,1,Sat,0
10461,2021-04-09T04:51:27Z,Clothing,319,1,3657,Credit Card,59,1,David Morris,Male,0,2021,4,2,Fri,4
10461,2022-06-23T11:09:28Z,Home,51,4,2456,Credit Card,59,0,David Morris,Male,0,2022,6,2,Thu,11
10461,2022-07-15T08:21:08Z,Electronics,168,5,1931,Credit Card,59,1,David Morris,Male,0,2022,7,3,Fri,8
10461,2022-11-12T16:29:23Z,Books,289,3,2507,Cash,59,0,David Morris,Male,0,2022,11,4,Sat,16
24866,2023-03-07T13:36:01Z,Home,235,2,3264,Credit Card,40,0,Pamela Carter,Female,0,2023,3,1,Tue,13
24866,2020-08-21T14:33:39Z,Books,46,4,1793,Credit Card,40,0,Pamela Carter,Female,0,2020,8,3,Fri,14
24866,2020-07-29T11:57:45Z,Home,42,2,959,Credit Card,40,1,Pamela Carter,Female,0,2020,7,3,Wed,11
24866,2022-12-13T14:39:17Z,Books,144,4,2113,Cash,40,0,Pamela Carter,Female,0,2022,12,4,Tue,14
24866,2023-05-05T05:14:23Z,Home,493,1,4497,Credit Card,40,0,Pamela Carter,Female,0,2023,5,2,Fri,5
2864,2022-08-07T01:16:43Z,Clothing,66,3,3063,Cash,40,0,Alvin Hardin,Female,0,2022,8,3,Sun,1
2864,2020-11-05T12:23:41Z,Clothing,492,1,2660,Credit Card,40,0,Alvin Hardin,Female,0,2020,11,4,Thu,12
2864,2023-04-22T10:07:42Z,Clothing,457,5,1868,Paypal,40,0,Alvin Hardin,Female,0,2023,4,2,Sat,10
2864,2020-03-17T15:33:07Z,Home,272,2,1909,Paypal,40,0,Alvin Hardin,Female,0,2020,3,1,Tue,15
48598,2020-01-29T20:24:51Z,Books,383,3,1748,Cash,48,0,Brittany Ramirez,Female,0,2020,1,1,Wed,20
48598,2022-02-16T08:50:29Z,Home,282,2,4388,Credit Card,48,1,Brittany Ramirez,Female,0,2022,2,1,Wed,8
48598,2021-09-04T11:28:07Z,Books,246,1,4205,Paypal,48,0,Brittany Ramirez,Female,0,2021,9,3,Sat,11
48598,2020-10-08T09:59:01Z,Books,379,1,1770,Crypto,48,0,Brittany Ramirez,Female,0,2020,10,4,Thu,9
48598,2022-07-06T23:28:01Z,Books,307,4,2135,Credit Card,48,1,Brittany Ramirez,Female,0,2022,7,3,Wed,23
48598,2020-09-14T03:27:44Z,Clothing,51,5,3623,Paypal,48,0,Brittany Ramirez,Female,0,2020,9,3,Mon,3
48598,2021-08-26T18:35:42Z,Books,54,4,1009,Paypal,48,1,Brittany Ramirez,Female,0,2021,8,3,Thu,18
30041,2020-07-09T21:31:14Z,Books,180,4,3882,Paypal,36,0,Sean Payne,Male,1,2020,7,3,Thu,21
30041,2022-07-21T09:11:28Z,Home,347,5,1731,Credit Card,36,0,Sean Payne,Male,1,2022,7,3,Thu,9
30041,2022-11-18T19:15:07Z,Electronics,444,1,3709,Cash,36,0,Sean Payne,Male,1,2022,11,4,Fri,19
30041,2021-10-29T13:23:40Z,Electronics,483,3,494,Cash,36,1,Sean Payne,Male,1,2021,10,4,Fri,13
18890,2023-08-02T07:55:42Z,Home,322,1,4098,Credit Card,53,0,Jonathan Burgess,Male,0,2023,8,3,Wed,7
18890,2022-06-17T13:45:04Z,Clothing,348,2,3053,Credit Card,53,1,Jonathan Burgess,Male,0,2022,6,2,Fri,13
18890,2021-03-02T23:39:48Z,Clothing,149,5,2090,Credit Card,53,0,Jonathan Burgess,Male,0,2021,3,1,Tue,23
18890,2020-12-09T02:43:26Z,Electronics,424,5,4279,Cash,53,0,Jonathan Burgess,Male,0,2020,12,4,Wed,2
18890,2021-04-25T09:44:48Z,Books,249,1,3304,Credit Card,53,1,Jonathan Burgess,Male,0,2021,4,2,Sun,9
25798,2020-08-06T11:32:07Z,Electronics,83,5,3857,Cash,70,0,Yvette Garrison,Female,1,2020,8,3,Thu,11
25798,2022-02-12T20:05:11Z,Books,361,3,3364,Credit Card,70,0,Yvette Garrison,Female,1,2022,2,1,Sat,20
25798,2023-03-02T04:58:30Z,Clothing,491,2,5067,Credit Card,70,1,Yvette Garrison,Female,1,2023,3,1,Thu,4
25798,2020-10-27T08:48:33Z,Clothing,17,3,4404,Paypal,70,1,Yvette Garrison,Female,1,2020,10,4,Tue,8
25798,2022-12-26T07:41:22Z,Books,22,3,3698,Paypal,70,0,Yvette Garrison,Female,1,2022,12,4,Mon,7
25798,2020-10-08T01:46:40Z,Electronics,119,4,836,Paypal,70,1,Yvette Garrison,Female,1,2020,10,4,Thu,1
25798,2020-05-20T06:16:22Z,Clothing,315,1,1830,Cash,70,1,Yvette Garrison,Female,1,2020,5,2,Wed,6
25798,2020-04-04T02:05:22Z,Home,300,5,3715,Crypto,70,1,Yvette Garrison,Female,1,2020,4,2,Sat,2
19511,2022-06-04T12:54:52Z,Books,259,5,487,Cash,39,0,Jennifer Schroeder,Male,1,2022,6,2,Sat,12
19511,2020-08-13T13:10:58Z,Electronics,14,5,2198,Credit Card,39,0,Jennifer Schroeder,Male,1,2020,8,3,Thu,13
19511,2023-07-15T10:01:10Z,Home,217,2,1048,Paypal,39,0,Jennifer Schroeder,Male,1,2023,7,3,Sat,10
19511,2022-09-13T17:54:01Z,Books,313,4,1366,Credit Card,39,0,Jennifer Schroeder,Male,1,2022,9,3,Tue,17
19511,2022-09-08T22:29:14Z,Clothing,122,3,1493,Credit Card,39,0,Jennifer Schroeder,Male,1,2022,9,3,Thu,22
19511,2022-01-16T00:15:48Z,Clothing,12,5,5093,Credit Card,39,1,Jennifer Schroeder,Male,1,2022,1,1,Sun,0
44616,2020-12-18T13:50:43Z,Books,83,5,1693,Paypal,51,1,Beverly White,Female,1,2020,12,4,Fri,13
44616,2020-12-09T04:00:34Z,Books,263,4,3171,Paypal,51,0,Beverly White,Female,1,2020,12,4,Wed,4
2935,2022-04-14T08:59:34Z,Books,89,5,388,Cash,52,0,Kristy Davidson,Female,0,2022,4,2,Thu,8
2935,2020-08-24T18:26:54Z,Home,238,3,3555,Credit Card,52,1,Kristy Davidson,Female,0,2020,8,3,Mon,18
2935,2023-07-08T05:24:55Z,Electronics,224,3,1668,Paypal,52,0,Kristy Davidson,Female,0,2023,7,3,Sat,5
47245,2020-09-15T04:55:50Z,Books,50,1,2991,Credit Card,65,0,Nancy Murphy,Female,0,2020,9,3,Tue,4
47245,2021-04-08T16:24:07Z,Home,495,1,3994,Credit Card,65,0,Nancy Murphy,Female,0,2021,4,2,Thu,16
47245,2023-05-05T04:21:38Z,Books,478,4,5188,Crypto,65,0,Nancy Murphy,Female,0,2023,5,2,Fri,4
47245,2021-01-06T21:58:00Z,Books,412,1,3189,Credit Card,65,1,Nancy Murphy,Female,0,2021,1,1,Wed,21
47245,2022-07-05T15:26:30Z,Books,266,2,3524,Cash,65,0,Nancy Murphy,Female,0,2022,7,3,Tue,15
1350,2020-09-25T12:35:33Z,Home,309,2,4829,Paypal,46,1,Steven Morris,Male,0,2020,9,3,Fri,12
1350,2022-01-21T12:48:49Z,Clothing,127,5,1908,Cash,46,0,Steven Morris,Male,0,2022,1,1,Fri,12
1350,2021-01-13T18:52:27Z,Books,389,4,2281,Credit Card,46,1,Steven Morris,Male,0,2021,1,1,Wed,18
1350,2023-05-06T17:30:32Z,Clothing,62,1,3260,Credit Card,46,1,Steven Morris,Male,0,2023,5,2,Sat,17
1350,2020-09-12T00:38:28Z,Clothing,18,1,4886,Credit Card,46,0,Steven Morris,Male,0,2020,9,3,Sat,0
1350,2022-04-20T03:17:31Z,Home,363,3,3753,Paypal,46,0,Steven Morris,Male,0,2022,4,2,Wed,3
20370,2023-04-12T06:22:20Z,Clothing,300,2,2774,Credit Card,34,1,Christopher Robinson,Female,1,2023,4,2,Wed,6
20370,2022-04-26T21:37:38Z,Electronics,362,5,3924,Paypal,34,0,Christopher Robinson,Female,1,2022,4,2,Tue,21
15574,2021-10-15T11:22:10Z,Clothing,68,5,3210,Credit Card,60,1,Lisa Jones,Male,0,2021,10,4,Fri,11
15574,2021-12-23T04:29:48Z,Electronics,457,5,439,Cash,60,1,Lisa Jones,Male,0,2021,12,4,Thu,4
15574,2022-10-02T08:46:03Z,Clothing,214,2,2398,Credit Card,60,0,Lisa Jones,Male,0,2022,10,4,Sun,8
15574,2022-05-21T14:22:07Z,Clothing,349,4,1341,Paypal,60,1,Lisa Jones,Male,0,2022,5,2,Sat,14
15574,2023-04-20T21:21:23Z,Books,31,3,2756,Paypal,60,1,Lisa Jones,Male,0,2023,4,2,Thu,21
